"","country","gender","health","happy","id","news","internet","polintr","cptppola","trstplt","trstprt","trstsci","vote","trstprl","lrscale","stfdem","stfhlth","stfedu","freehms","hmsacld","atcherp","agea","education","unemployd","partnr_educ","happy_scaled","health_centered"
"187","BG","Male",1,10,11143,60,5,2,1,0,0,10,1,0,10,0,0,10,2,5,10,43,323,0,323,1.39338006756749,-1.24600798403194
"188","BG","Male",4,0,11146,30,2,4,1,4,1,7,1,5,NA,1,1,5,5,5,1,51,213,0,222,-3.47688042705022,1.75399201596806
"189","BG","Female",3,4,11154,30,4,3,1,1,1,5,1,1,5,1,2,2,1,3,2,64,610,0,NA,-1.52877622920314,0.753992015968064
"190","BG","Male",4,1,11160,180,1,1,2,4,3,10,1,0,0,2,8,5,NA,5,5,85,620,0,NA,-2.98985437758845,1.75399201596806
"191","BG","Male",2,7,11162,210,4,1,5,4,4,8,1,5,9,8,7,7,3,4,5,56,323,0,323,-0.0676980808178235,-0.246007984031936
"192","BG","Male",2,7,11164,120,5,1,2,8,8,8,1,5,5,7,4,4,3,3,5,34,720,0,NA,-0.0676980808178235,-0.246007984031936
"193","BG","Male",1,10,11174,30,5,2,2,5,7,8,1,1,7,4,4,6,4,4,9,21,323,0,NA,1.39338006756749,-1.24600798403194
"194","BG","Female",3,5,11175,120,1,2,3,2,2,6,1,2,5,2,0,3,3,3,7,82,213,0,NA,-1.04175017974137,0.753992015968064
"195","BG","Female",2,8,11177,180,1,1,1,3,3,10,2,2,5,0,7,4,2,5,10,80,610,0,NA,0.419327968643947,-0.246007984031936
"196","BG","Female",2,6,11195,150,5,3,5,4,5,5,2,4,9,5,5,6,1,1,6,40,323,0,NA,-0.554724130279594,-0.246007984031936
"197","BG","Female",2,5,11205,60,5,2,3,3,3,5,1,3,5,4,3,5,2,3,5,42,620,0,610,-1.04175017974137,-0.246007984031936
"198","BG","Male",2,9,11209,90,5,1,5,6,7,10,1,8,8,6,6,7,2,4,7,53,313,0,313,0.906354018105718,-0.246007984031936
"199","BG","Female",2,3,11220,90,5,2,2,4,3,10,1,7,8,8,2,8,1,1,3,50,720,0,720,-2.01580227866491,-0.246007984031936
"200","BG","Male",2,8,11222,45,4,2,3,6,5,6,1,5,10,7,5,5,2,4,7,58,720,0,720,0.419327968643947,-0.246007984031936
"201","BG","Male",3,3,11225,90,3,2,NA,4,4,9,1,5,2,4,3,3,1,1,7,54,620,0,620,-2.01580227866491,0.753992015968064
"202","BG","Female",1,6,11227,60,5,2,2,8,3,10,1,8,8,7,3,3,2,3,10,40,620,0,NA,-0.554724130279594,-1.24600798403194
"203","BG","Female",3,5,11230,150,1,4,2,3,3,8,NA,2,NA,4,3,3,4,4,6,66,222,0,323,-1.04175017974137,0.753992015968064
"204","BG","Female",1,4,11237,15,5,3,3,0,0,9,2,0,5,0,0,0,2,4,0,63,620,0,NA,-1.52877622920314,-1.24600798403194
"205","BG","Female",3,5,11239,150,5,2,1,0,0,5,1,0,5,0,0,0,5,5,0,63,323,0,323,-1.04175017974137,0.753992015968064
"206","BG","Female",3,2,11240,60,5,3,1,0,0,3,1,0,10,0,0,0,3,NA,NA,64,323,0,NA,-2.50282832812668,0.753992015968064
"207","BG","Female",1,4,11259,120,5,3,1,1,0,6,1,1,9,5,3,4,2,3,1,20,313,0,NA,-1.52877622920314,-1.24600798403194
"208","BG","Male",3,2,11261,NA,1,3,1,0,0,0,1,0,7,0,0,2,3,5,0,45,213,0,0,-2.50282832812668,0.753992015968064
"209","BG","Female",5,1,11269,80,1,2,5,0,0,9,1,0,5,10,0,10,5,5,10,79,222,0,323,-2.98985437758845,2.75399201596806
"210","BG","Female",3,5,11271,150,5,1,2,0,0,0,1,0,9,0,2,3,5,5,10,67,313,0,323,-1.04175017974137,0.753992015968064
"211","BG","Male",1,5,11273,180,1,2,1,5,1,6,1,5,10,3,10,5,3,5,8,47,222,0,NA,-1.04175017974137,-1.24600798403194
"212","BG","Male",2,6,11274,60,2,2,2,3,3,5,1,3,5,2,3,5,2,3,5,59,313,0,313,-0.554724130279594,-0.246007984031936
"213","BG","Female",2,4,11284,0,1,4,1,5,6,6,2,5,0,4,5,5,3,5,4,59,213,0,213,-1.52877622920314,-0.246007984031936
"214","BG","Female",3,5,11293,120,2,2,1,4,4,6,1,3,NA,0,2,3,5,5,0,48,720,0,NA,-1.04175017974137,0.753992015968064
"215","BG","Female",2,6,11298,30,2,3,3,2,2,2,1,2,10,2,3,3,3,5,7,40,323,0,323,-0.554724130279594,-0.246007984031936
"216","BG","Female",2,5,11300,360,5,2,1,0,0,8,1,0,2,0,6,0,1,4,1,44,720,0,720,-1.04175017974137,-0.246007984031936
"217","BG","Male",1,7,11321,45,5,4,2,2,1,8,1,2,5,4,3,5,4,4,5,24,323,0,NA,-0.0676980808178235,-1.24600798403194
"218","BG","Female",4,3,11323,30,1,4,1,1,1,8,1,0,10,5,4,2,5,5,7,66,313,0,313,-2.01580227866491,1.75399201596806
"219","BG","Male",2,8,11329,90,4,2,3,2,1,6,1,3,10,5,1,2,1,3,6,51,610,0,NA,0.419327968643947,-0.246007984031936
"220","BG","Male",3,5,11336,270,5,2,2,2,3,7,1,2,5,3,3,3,3,3,8,33,323,0,720,-1.04175017974137,0.753992015968064
"221","BG","Male",3,9,11344,15,4,1,3,2,3,7,1,4,5,6,4,6,4,5,3,26,720,0,620,0.906354018105718,0.753992015968064
"222","BG","Female",2,5,11350,0,4,4,1,0,0,4,1,0,5,3,8,1,3,5,5,62,323,0,NA,-1.04175017974137,-0.246007984031936
"223","BG","Female",5,10,11360,330,1,1,1,0,0,10,1,0,5,4,7,1,5,5,1,76,313,0,NA,1.39338006756749,2.75399201596806
"224","BG","Female",1,7,11365,40,5,3,3,2,4,8,1,2,7,5,2,8,3,5,10,34,720,0,720,-0.0676980808178235,-1.24600798403194
"225","BG","Female",4,2,11370,30,1,3,2,0,0,7,2,0,2,NA,3,2,2,4,0,68,323,0,323,-2.50282832812668,1.75399201596806
"226","BG","Female",3,6,11372,60,1,2,2,2,2,6,1,2,9,2,3,4,1,5,6,74,323,0,NA,-0.554724130279594,0.753992015968064
"227","BG","Male",3,5,11375,60,5,2,1,0,0,6,1,2,5,4,4,6,3,3,7,45,313,0,313,-1.04175017974137,0.753992015968064
"228","BG","Female",1,10,11379,90,5,1,3,5,4,8,1,6,7,6,7,6,2,4,9,47,720,0,720,1.39338006756749,-1.24600798403194
"229","BG","Male",4,3,11387,150,1,2,1,2,1,8,2,3,5,2,6,6,4,4,2,83,610,0,610,-2.01580227866491,1.75399201596806
"230","BG","Female",2,9,11395,180,5,2,1,3,3,3,2,3,5,3,3,3,2,3,6,42,620,0,NA,0.906354018105718,-0.246007984031936
"231","BG","Female",2,5,11402,210,5,2,3,5,4,8,1,4,4,6,6,6,4,5,7,44,620,0,NA,-1.04175017974137,-0.246007984031936
"232","BG","Female",2,9,11440,120,5,3,1,3,3,4,2,2,5,3,3,3,2,2,7,40,610,0,NA,0.906354018105718,-0.246007984031936
"233","BG","Male",4,3,11446,200,1,2,2,3,4,10,1,2,4,4,3,NA,5,5,2,79,421,0,313,-2.01580227866491,1.75399201596806
"234","BG","Male",1,8,11447,15,5,2,3,4,4,7,1,6,6,3,7,7,2,2,7,28,620,0,720,0.419327968643947,-1.24600798403194
"235","BG","Male",3,9,11450,20,5,3,1,0,0,9,2,0,5,0,3,3,2,4,9,69,421,0,323,0.906354018105718,0.753992015968064
"236","BG","Male",3,3,11452,180,1,1,1,1,1,8,1,0,9,1,3,NA,4,5,2,64,323,0,313,-2.01580227866491,0.753992015968064
"237","BG","Female",2,5,11465,120,1,3,1,2,5,8,1,5,10,3,4,5,4,5,8,86,313,0,NA,-1.04175017974137,-0.246007984031936
"238","BG","Male",1,10,11466,180,5,2,1,1,1,8,1,3,5,2,3,3,4,5,4,31,720,0,720,1.39338006756749,-1.24600798403194
"239","BG","Female",2,9,11469,10,5,4,1,1,1,8,1,1,7,2,2,8,2,3,5,47,620,0,620,0.906354018105718,-0.246007984031936
"240","BG","Female",3,10,11470,60,1,4,3,3,3,5,1,0,0,2,0,NA,3,3,8,73,213,0,NA,1.39338006756749,0.753992015968064
"241","BG","Female",2,8,11493,30,5,1,3,5,5,5,2,4,7,4,5,5,2,5,7,43,720,0,720,0.419327968643947,-0.246007984031936
"242","BG","Female",1,9,11495,30,5,3,2,0,0,6,2,0,5,0,4,4,2,2,6,28,313,0,323,0.906354018105718,-1.24600798403194
"243","BG","Female",3,7,11498,240,5,2,1,0,0,5,2,0,4,0,2,2,3,5,6,51,313,0,NA,-0.0676980808178235,0.753992015968064
"244","BG","Female",3,7,11523,120,3,2,2,3,3,7,1,1,NA,3,3,3,2,4,10,62,610,0,NA,-0.0676980808178235,0.753992015968064
"245","BG","Female",2,7,11526,180,5,2,3,0,4,5,1,4,0,4,4,4,4,4,4,48,323,0,NA,-0.0676980808178235,-0.246007984031936
"246","BG","Male",2,7,11530,150,5,2,1,5,7,9,1,1,8,6,7,5,4,5,8,55,323,0,323,-0.0676980808178235,-0.246007984031936
"247","BG","Male",3,2,11537,150,1,2,1,0,0,4,2,0,5,3,0,0,4,5,2,75,213,0,NA,-2.50282832812668,0.753992015968064
"248","BG","Female",5,4,11542,240,1,2,1,6,6,10,2,5,6,3,4,NA,NA,NA,5,69,323,0,313,-1.52877622920314,2.75399201596806
"249","BG","Male",1,6,11545,110,5,2,2,3,3,9,1,3,7,7,8,6,1,5,3,35,620,0,620,-0.554724130279594,-1.24600798403194
"250","BG","Female",4,4,11565,20,5,2,NA,3,3,10,1,6,8,3,4,1,2,5,9,49,720,0,NA,-1.52877622920314,1.75399201596806
"251","BG","Female",2,6,11569,60,5,2,3,4,4,6,2,4,5,4,4,6,4,5,10,60,313,0,313,-0.554724130279594,-0.246007984031936
"252","BG","Female",2,6,11570,75,5,3,NA,2,2,9,1,2,7,7,8,5,1,4,2,72,720,0,NA,-0.554724130279594,-0.246007984031936
"253","BG","Male",3,7,11573,60,1,3,2,4,4,6,1,6,8,5,6,6,1,1,8,61,323,0,323,-0.0676980808178235,0.753992015968064
"254","BG","Male",3,6,11574,30,5,4,5,3,2,4,2,0,5,3,5,NA,4,4,5,36,620,0,720,-0.554724130279594,0.753992015968064
"255","BG","Female",3,3,11582,60,5,4,1,5,0,7,1,5,5,1,2,5,3,3,5,74,323,0,NA,-2.01580227866491,0.753992015968064
"256","BG","Female",1,10,11587,30,5,3,2,8,6,8,2,10,10,7,10,10,2,2,0,52,213,0,323,1.39338006756749,-1.24600798403194
"257","BG","Female",2,7,11588,180,5,3,2,2,2,3,1,2,5,7,7,7,2,2,8,39,620,0,NA,-0.0676980808178235,-0.246007984031936
"258","BG","Male",3,4,11590,30,4,2,2,1,3,3,1,0,7,1,2,2,3,3,4,60,323,0,NA,-1.52877622920314,0.753992015968064
"259","BG","Female",4,3,11597,60,1,2,3,0,0,8,1,0,2,0,0,0,2,3,6,83,213,0,NA,-2.01580227866491,1.75399201596806
"260","BG","Male",2,7,11598,60,5,2,3,5,5,5,1,5,NA,5,3,5,2,3,7,55,720,0,NA,-0.0676980808178235,-0.246007984031936
"261","BG","Male",3,7,11601,390,3,1,1,2,3,9,1,4,2,6,2,4,1,4,1,69,313,0,313,-0.0676980808178235,0.753992015968064
"262","BG","Male",3,3,11611,120,1,3,1,1,0,6,2,0,5,5,5,NA,2,5,5,57,323,1,NA,-2.01580227866491,0.753992015968064
"263","BG","Male",3,6,11612,NA,5,4,1,3,1,7,1,0,5,5,4,7,3,3,4,40,313,1,313,-0.554724130279594,0.753992015968064
"264","BG","Female",3,6,11629,480,1,2,1,1,0,8,1,0,9,2,1,2,4,4,1,73,323,0,NA,-0.554724130279594,0.753992015968064
"265","BG","Male",1,7,11630,180,5,3,1,0,0,0,1,0,NA,0,0,0,4,5,10,40,313,0,421,-0.0676980808178235,-1.24600798403194
"266","BG","Female",1,10,11633,0,5,4,1,2,2,8,2,3,5,6,5,6,1,1,8,20,313,0,313,1.39338006756749,-1.24600798403194
"267","BG","Female",3,3,11636,108,1,3,1,1,1,2,1,2,4,6,5,5,3,4,4,61,113,0,NA,-2.01580227866491,0.753992015968064
"268","BG","Male",3,7,11637,210,2,2,2,3,5,9,1,4,3,2,3,8,2,4,8,76,421,0,421,-0.0676980808178235,0.753992015968064
"269","BG","Female",2,6,11649,90,2,3,2,2,2,6,1,5,3,4,3,3,3,4,4,60,323,0,213,-0.554724130279594,-0.246007984031936
"270","BG","Male",3,7,11657,NA,2,2,1,0,3,3,1,0,5,0,0,0,5,5,3,39,323,0,720,-0.0676980808178235,0.753992015968064
"271","BG","Male",2,7,11663,90,2,2,1,3,2,7,1,2,5,5,3,5,4,5,6,58,313,0,313,-0.0676980808178235,-0.246007984031936
"272","BG","Female",2,7,11671,190,3,2,1,3,3,7,1,1,4,3,2,4,2,5,4,67,323,0,NA,-0.0676980808178235,-0.246007984031936
"273","BG","Female",4,5,11672,150,5,2,1,0,0,4,1,0,3,4,0,3,1,1,8,48,323,0,610,-1.04175017974137,1.75399201596806
"274","BG","Female",3,5,11691,300,1,3,2,5,4,8,1,5,8,7,6,6,2,4,6,66,323,0,NA,-1.04175017974137,0.753992015968064
"275","BG","Female",1,10,11699,5,5,3,1,7,6,9,2,8,9,3,1,0,2,4,9,47,620,0,720,1.39338006756749,-1.24600798403194
"276","BG","Female",1,9,11702,60,5,4,3,4,4,5,1,5,7,8,9,9,1,1,10,18,213,0,NA,0.906354018105718,-1.24600798403194
"277","BG","Male",2,7,11715,60,5,2,1,0,0,3,1,1,3,0,0,0,3,4,5,42,323,0,323,-0.0676980808178235,-0.246007984031936
"278","BG","Female",3,4,11718,30,5,4,1,0,0,5,2,0,NA,3,4,5,3,3,3,41,610,0,NA,-1.52877622920314,0.753992015968064
"279","BG","Female",2,5,11720,60,5,4,1,0,0,6,2,0,5,4,5,6,1,3,4,53,313,0,NA,-1.04175017974137,-0.246007984031936
"280","BG","Female",5,0,11739,90,1,1,1,0,0,6,2,5,5,0,4,7,2,2,6,74,213,0,NA,-3.47688042705022,2.75399201596806
"281","BG","Male",2,1,11740,30,5,3,NA,0,0,6,1,0,5,0,0,0,2,3,7,26,213,0,213,-2.98985437758845,-0.246007984031936
"282","BG","Male",2,9,11748,150,3,2,1,2,2,5,1,3,5,2,3,5,5,4,5,68,421,0,NA,0.906354018105718,-0.246007984031936
"283","BG","Female",3,5,11751,180,1,2,3,4,3,8,1,3,3,4,4,4,4,4,3,71,323,0,323,-1.04175017974137,0.753992015968064
"284","BG","Female",2,10,11752,30,1,3,2,10,10,10,2,10,5,9,10,8,4,4,10,69,0,0,0,1.39338006756749,-0.246007984031936
"285","BG","Male",4,2,11754,180,1,1,1,2,1,7,1,0,3,2,1,3,5,5,1,82,222,0,213,-2.50282832812668,1.75399201596806
"286","BG","Female",2,10,11761,0,5,3,1,0,0,2,3,0,5,5,0,3,1,1,5,17,213,0,NA,1.39338006756749,-0.246007984031936
"287","BG","Male",2,10,11783,60,4,2,4,10,10,6,1,10,10,10,10,10,4,5,10,57,421,0,NA,1.39338006756749,-0.246007984031936
"288","BG","Male",2,8,11786,120,1,2,1,1,1,5,1,2,1,4,3,3,1,4,5,78,213,0,213,0.419327968643947,-0.246007984031936
"289","BG","Male",1,8,11787,10,5,4,NA,0,0,8,2,0,NA,5,8,10,1,2,10,18,213,0,NA,0.419327968643947,-1.24600798403194
"290","BG","Male",1,1,11795,120,5,3,NA,0,0,5,1,0,5,1,0,0,3,3,5,24,213,0,NA,-2.98985437758845,-1.24600798403194
"291","BG","Female",4,0,11808,210,1,4,3,0,0,3,2,1,2,5,0,5,4,5,0,81,323,0,323,-3.47688042705022,1.75399201596806
"292","BG","Male",1,10,11810,30,5,3,4,0,0,0,2,0,7,1,0,7,5,5,0,21,313,0,313,1.39338006756749,-1.24600798403194
"293","BG","Female",1,6,11818,30,5,4,NA,2,2,8,2,2,NA,6,7,5,1,4,7,33,620,1,620,-0.554724130279594,-1.24600798403194
"294","BG","Male",1,10,11822,60,5,3,1,0,0,4,1,0,5,6,7,4,5,5,8,46,323,0,610,1.39338006756749,-1.24600798403194
"295","BG","Female",1,8,11834,150,5,2,1,3,2,8,1,3,4,3,4,4,4,5,4,32,720,0,720,0.419327968643947,-1.24600798403194
"296","BG","Male",2,7,11844,60,5,2,2,4,4,7,2,1,5,2,5,7,2,2,8,51,323,0,720,-0.0676980808178235,-0.246007984031936
"297","BG","Female",2,7,11848,60,5,4,1,0,0,7,2,0,5,5,4,5,3,4,6,53,610,0,323,-0.0676980808178235,-0.246007984031936
"298","BG","Female",2,7,11851,60,1,3,2,0,0,5,1,0,10,0,4,3,1,5,10,61,610,0,NA,-0.0676980808178235,-0.246007984031936
"299","BG","Female",2,6,11854,120,5,3,1,0,0,6,1,0,5,2,1,1,3,5,5,57,323,0,323,-0.554724130279594,-0.246007984031936
"300","BG","Male",2,8,11860,75,2,2,3,0,1,8,1,1,2,3,4,5,2,2,4,66,323,0,323,0.419327968643947,-0.246007984031936
"301","BG","Female",2,8,11864,100,4,3,2,1,1,8,1,1,0,5,3,3,2,4,6,71,323,0,229,0.419327968643947,-0.246007984031936
"302","BG","Male",1,8,11867,90,5,3,1,0,0,7,2,1,5,2,3,3,2,4,6,32,323,0,313,0.419327968643947,-1.24600798403194
"303","BG","Male",1,7,11868,180,4,1,1,0,0,6,1,0,5,0,0,2,1,5,5,53,323,0,323,-0.0676980808178235,-1.24600798403194
"304","BG","Female",5,5,11870,150,1,2,2,3,4,9,1,2,5,2,1,4,4,5,1,58,113,0,NA,-1.04175017974137,2.75399201596806
"305","BG","Female",3,2,11873,390,2,2,2,2,2,1,1,2,0,1,1,2,2,1,4,63,323,0,323,-2.50282832812668,0.753992015968064
"306","BG","Male",1,7,11884,20,5,3,3,0,5,8,1,3,4,3,0,5,3,2,8,25,313,0,NA,-0.0676980808178235,-1.24600798403194
"307","BG","Female",1,8,11885,30,5,4,1,0,0,9,1,0,8,1,3,8,3,4,6,50,620,0,NA,0.419327968643947,-1.24600798403194
"308","BG","Female",4,7,11888,60,5,3,2,0,0,5,1,0,2,0,0,0,1,5,2,64,323,0,NA,-0.0676980808178235,1.75399201596806
"309","BG","Male",3,5,11900,120,1,2,1,0,0,6,1,2,7,2,5,5,3,5,5,71,323,0,313,-1.04175017974137,0.753992015968064
"310","BG","Male",4,6,11918,100,1,3,2,4,4,8,2,2,2,4,3,4,5,5,6,89,213,0,213,-0.554724130279594,1.75399201596806
"311","BG","Male",2,5,11922,NA,5,3,1,0,0,5,1,0,7,0,0,0,5,5,5,36,421,0,620,-1.04175017974137,-0.246007984031936
"312","BG","Male",2,6,11925,240,1,2,1,0,3,6,1,2,0,0,5,7,2,4,6,79,213,0,NA,-0.554724130279594,-0.246007984031936
"313","BG","Male",2,7,11927,20,5,4,2,3,1,6,1,2,6,3,7,6,1,1,4,55,323,0,NA,-0.0676980808178235,-0.246007984031936
"314","BG","Male",2,5,11928,120,2,2,1,2,2,5,1,5,3,2,2,4,3,4,4,65,213,0,323,-1.04175017974137,-0.246007984031936
"315","BG","Female",2,8,11934,20,1,4,1,2,1,8,1,1,5,2,6,7,4,4,2,52,313,0,323,0.419327968643947,-0.246007984031936
"316","BG","Female",4,1,11936,230,1,2,1,1,1,5,1,5,0,2,2,5,3,4,0,76,313,0,313,-2.98985437758845,1.75399201596806
"317","BG","Male",2,7,11938,300,5,2,2,3,3,7,1,8,NA,3,6,4,2,2,7,62,323,0,720,-0.0676980808178235,-0.246007984031936
"318","BG","Male",2,0,11953,30,5,3,1,0,1,2,1,1,NA,1,0,0,2,5,1,65,421,0,NA,-3.47688042705022,-0.246007984031936
"319","BG","Female",3,5,11956,120,1,2,NA,5,6,8,1,5,2,5,6,NA,NA,5,3,81,610,0,323,-1.04175017974137,0.753992015968064
"320","BG","Female",3,5,11962,70,5,2,1,1,1,8,2,1,5,2,3,5,3,4,2,69,323,0,323,-1.04175017974137,0.753992015968064
"321","BG","Male",2,5,11970,120,5,1,3,2,1,9,1,2,5,0,5,3,2,3,5,36,720,0,720,-1.04175017974137,-0.246007984031936
"322","BG","Male",3,9,11982,120,5,3,3,3,3,6,1,2,1,6,9,10,2,3,5,59,323,0,620,0.906354018105718,0.753992015968064
"323","BG","Female",2,9,11987,30,5,3,1,7,6,8,2,7,5,4,6,4,2,4,8,46,720,0,323,0.906354018105718,-0.246007984031936
"324","BG","Male",2,6,11993,120,5,3,NA,1,0,7,1,NA,4,4,4,0,3,5,2,69,610,0,NA,-0.554724130279594,-0.246007984031936
"325","BG","Female",5,7,12004,300,1,4,1,0,0,8,1,1,3,0,0,0,1,5,10,75,222,0,323,-0.0676980808178235,2.75399201596806
"326","BG","Female",1,8,12008,15,5,4,1,3,3,10,3,2,NA,8,7,6,2,3,10,17,213,0,NA,0.419327968643947,-1.24600798403194
"327","BG","Female",5,10,12009,30,5,4,1,0,2,10,2,0,NA,6,NA,NA,3,2,10,21,113,0,213,1.39338006756749,2.75399201596806
"328","BG","Female",3,6,12013,220,4,3,3,3,0,8,1,3,5,4,4,3,3,3,7,56,620,0,610,-0.554724130279594,0.753992015968064
"329","BG","Male",2,7,12017,60,5,2,1,10,10,7,1,10,6,7,1,NA,3,3,8,42,323,0,313,-0.0676980808178235,-0.246007984031936
"330","BG","Female",4,5,12023,60,5,4,NA,0,0,8,2,0,NA,0,8,0,3,2,0,59,323,0,NA,-1.04175017974137,1.75399201596806
"331","BG","Male",1,8,12026,60,5,2,1,5,4,8,1,4,8,5,5,6,2,2,7,32,620,1,323,0.419327968643947,-1.24600798403194
"332","BG","Female",1,5,12030,90,5,1,3,7,6,10,1,6,10,10,8,10,3,3,10,35,620,0,421,-1.04175017974137,-1.24600798403194
"333","BG","Female",2,10,12039,0,5,4,NA,NA,NA,9,1,NA,NA,8,8,7,2,4,8,37,720,0,NA,1.39338006756749,-0.246007984031936
"334","BG","Female",2,5,12068,120,5,3,1,4,5,6,1,5,5,4,3,4,3,3,5,45,620,0,NA,-1.04175017974137,-0.246007984031936
"335","BG","Male",4,1,12069,240,1,2,1,1,1,4,1,1,2,1,1,1,3,5,4,74,323,0,313,-2.98985437758845,1.75399201596806
"336","BG","Female",3,3,12073,20,1,4,1,7,5,10,1,7,6,8,7,8,1,4,10,60,229,0,NA,-2.01580227866491,0.753992015968064
"337","BG","Female",2,9,12078,60,5,3,1,4,3,7,1,2,5,5,3,4,3,4,7,40,323,0,323,0.906354018105718,-0.246007984031936
"338","BG","Male",2,5,12088,30,5,3,3,4,2,10,1,3,5,3,5,6,3,5,5,59,323,1,NA,-1.04175017974137,-0.246007984031936
"339","BG","Male",2,9,12090,30,5,3,3,2,2,7,2,2,5,5,2,2,2,2,3,49,720,0,720,0.906354018105718,-0.246007984031936
"340","BG","Female",2,10,12091,30,5,3,1,2,2,8,2,3,7,4,6,2,1,3,10,31,313,1,NA,1.39338006756749,-0.246007984031936
"341","BG","Female",4,5,12092,60,1,3,3,0,0,0,1,0,2,1,2,2,2,4,5,66,620,0,620,-1.04175017974137,1.75399201596806
"342","BG","Male",2,8,12096,60,3,2,1,1,2,5,1,2,5,3,3,3,4,4,3,35,323,0,620,0.419327968643947,-0.246007984031936
"343","BG","Male",3,2,12116,180,1,1,5,0,0,10,1,0,5,0,0,0,4,5,7,75,213,0,NA,-2.50282832812668,0.753992015968064
"344","BG","Female",2,10,12118,60,5,3,1,10,10,10,1,10,0,0,0,10,2,2,10,53,323,0,323,1.39338006756749,-0.246007984031936
"345","BG","Male",3,5,12123,120,4,3,1,0,0,5,2,0,5,0,0,0,3,3,4,69,720,0,323,-1.04175017974137,0.753992015968064
"346","BG","Male",3,4,12125,120,5,2,1,3,4,8,1,4,3,3,4,2,2,3,5,75,800,0,720,-1.52877622920314,0.753992015968064
"347","BG","Male",1,7,12136,15,5,3,3,0,0,5,2,0,5,5,0,0,4,4,5,39,620,0,610,-0.0676980808178235,-1.24600798403194
"348","BG","Male",4,2,12137,60,1,2,1,0,0,5,1,0,3,0,7,2,4,5,0,81,213,0,222,-2.50282832812668,1.75399201596806
"349","BG","Female",1,7,12155,60,5,3,NA,3,3,7,1,NA,7,4,6,4,2,3,5,51,720,0,NA,-0.0676980808178235,-1.24600798403194
"350","BG","Male",2,10,12157,120,5,2,5,4,3,7,1,0,5,3,3,0,2,2,NA,67,323,0,323,1.39338006756749,-0.246007984031936
"351","BG","Female",1,7,12163,0,5,4,1,2,3,7,1,1,NA,3,7,7,2,4,5,39,323,0,323,-0.0676980808178235,-1.24600798403194
"352","BG","Female",1,10,12173,210,5,1,2,0,0,10,1,10,10,0,3,0,5,5,10,29,620,1,NA,1.39338006756749,-1.24600798403194
"353","BG","Male",4,3,12174,NA,2,2,1,0,0,0,2,0,5,0,0,0,5,5,NA,71,421,0,323,-2.01580227866491,1.75399201596806
"354","BG","Female",2,7,12176,30,5,4,3,1,2,9,1,3,7,4,4,7,2,3,8,54,421,0,313,-0.0676980808178235,-0.246007984031936
"355","BG","Male",3,8,12180,180,1,1,5,5,7,10,1,7,5,6,0,3,2,3,10,87,213,0,NA,0.419327968643947,0.753992015968064
"356","BG","Male",3,10,12185,60,1,4,1,0,0,7,2,0,5,5,5,5,5,2,0,50,323,0,NA,1.39338006756749,0.753992015968064
"357","BG","Female",2,5,12194,0,5,4,1,3,4,7,2,4,5,4,4,4,4,3,7,47,313,0,323,-1.04175017974137,-0.246007984031936
"358","BG","Female",2,8,12200,NA,5,3,1,2,3,9,1,4,3,0,3,0,3,5,5,67,313,0,323,0.419327968643947,-0.246007984031936
"359","BG","Female",3,3,12201,90,1,3,1,0,0,7,1,1,7,0,0,0,5,5,5,73,610,0,720,-2.01580227866491,0.753992015968064
"360","BG","Male",2,9,12214,10,5,4,1,3,1,9,1,1,6,0,7,5,1,1,2,40,313,0,323,0.906354018105718,-0.246007984031936
"361","BG","Female",3,6,12216,120,1,2,4,5,5,10,1,5,2,5,0,4,4,5,7,74,313,0,NA,-0.554724130279594,0.753992015968064
"362","BG","Male",3,5,12221,30,5,3,5,6,6,6,1,8,1,3,3,4,3,4,7,63,313,0,NA,-1.04175017974137,0.753992015968064
"363","BG","Female",4,0,12231,0,1,4,1,1,1,9,2,5,5,5,9,5,5,5,9,76,213,0,NA,-3.47688042705022,1.75399201596806
"364","BG","Female",4,3,12232,60,1,4,1,0,0,3,1,0,8,1,0,0,4,5,5,76,222,0,NA,-2.01580227866491,1.75399201596806
"365","BG","Male",1,8,12246,30,5,2,NA,5,5,8,1,5,5,5,5,4,1,2,8,39,421,0,313,0.419327968643947,-1.24600798403194
"366","BG","Male",2,5,12250,270,5,2,2,6,5,7,1,6,8,6,5,5,1,3,5,42,222,1,NA,-1.04175017974137,-0.246007984031936
"367","BG","Female",2,10,12254,NA,1,4,NA,6,5,8,1,NA,3,NA,5,3,NA,5,NA,87,213,0,NA,1.39338006756749,-0.246007984031936
"368","BG","Female",2,6,12256,10,5,4,1,0,0,4,1,0,9,10,10,9,2,5,10,51,222,0,222,-0.554724130279594,-0.246007984031936
"369","BG","Female",1,8,12259,90,5,2,2,5,3,10,1,6,7,9,5,6,2,4,8,40,313,0,323,0.419327968643947,-1.24600798403194
"370","BG","Male",2,8,12262,40,5,3,1,0,0,3,1,0,4,2,3,0,2,5,8,52,323,0,NA,0.419327968643947,-0.246007984031936
"371","BG","Male",3,3,12279,90,1,2,2,3,2,7,1,2,7,3,5,4,2,5,2,75,323,0,NA,-2.01580227866491,0.753992015968064
"372","BG","Female",3,6,12280,0,3,4,1,0,0,5,1,0,5,2,2,2,3,4,6,57,313,0,313,-0.554724130279594,0.753992015968064
"373","BG","Male",1,5,12284,30,1,4,NA,0,0,7,2,2,NA,4,4,5,2,5,1,51,323,0,NA,-1.04175017974137,-1.24600798403194
